Respondent ID,Select your industry.,,Select your company size.,In which global region are your business headquarters?,Select the closest option to your current job title.,,Has your organization increased the use of open source software over the last year?,"Which categories of open source software has your organization invested in the most in terms of projects, budget, and resources? (please pick top 5)",,,,,,,,,,,,,,,,,,What are the top reasons your organization uses open source software? (please pick top 3),,,,,,,,,,,,,What are your organization’s support challenges while using open source software?,,,,,,,,,,,Which of these open source Linux distributions does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,Which of these open source infrastructure technologies does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,"On a scale of 1-10, with 10 being highest level of impact, how much did the Red Hat decision regarding source code availability for derivative distributions impact your infrastructure planning for 2024?",Please elaborate on why you selected that ranking.,Which of these cloud-native open source technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,Which open source frameworks does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your organization's plan if there are newly disclosed vulnerabilities (CVEs) in Angular.js?,,Which technologies  does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,Which open source data technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,What are the main support challenges with the open source data technologies your organization is using? (Please pick your top 5.),,,,,,,,,,Which open source infrastructure automation and configuration tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,Which open source DevOps tools does your organization use today? (select all that apply),,,,,,,,,,,,,What are the main support challenges with the open source software your organization uses for CI/CD? (Please pick your top 3.),,,,,,,Which open source security tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,Which is the most business-critical open source software in your organization? Please specify.,How are you addressing the shortage of open source software skills? (please pick top 3),,,,,,,,How would you describe the level of open source maturity in your organization (select all that apply)?,,,,,,,,,,Do you or your organization sponsor any of the following open source non-profit organizations? (Please select all that apply),,,,,,,,,,,,,,,,,
1.14447E+11,Technology,,"More than 5,000 employees",Europe,Developer Relations / Advocate / Evangelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Technology,,"More than 5,000 employees",Asia,Developer/Engineer,,"Yes, significantly",,,Cloud and container technologies,,,,,,,,,,,,,,,,,,,,,,,,,,Open standards and interoperability,,,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,,,,,,,,,,Linux Mint,,,,,,,,,,,,,,,,,,,,,,,,Eclipse Virgo,,,,,,9,1,,,,,,,,,,,,,,Longhorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,"Banking, Insurance, or Financial Services",,Under 100 employees,Europe,Team Lead or Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,"Banking, Insurance, or Financial Services",,"500 to 5,000 employees",Asia,Developer/Engineer,,"Yes, significantly",,,,,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,,,,,,,,,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Not Challenging,,Challenging,Challenging,,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Challenging,,,,,,,,,,,Navy Linux,,,,,,,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,Gemini Web,,NGINX,,,7,,,,Docker,,,,,,,,Kubernetes,,,,,OKD (Open source OpenShift),,,Prometheus,,,,,,Angular.js,,,,,,,,,,,Flask,,,,Laravel,,,,React.js,,,Spring/Spring Boot,,,,,We have a vendor that provides patches to address Angular.js CVEs,,,,,,,,,Go,,,,,OpenJDK,Oracle Java,,PHP,Python,,,,,,Apache Derby,,,Apache Kafka,Apache Solr,,,,,ElasticSearch,,,,,,,MySQL,,,,,,,,,Not enough personnel,,,,,,,,,,Puppet,Ansible,,,,,,,,,,,,,,,Argo CD,,,,Jenkins,,,,,,,,,Not enough personnel,,,,,,,,,,,,,,,,Nmap,OpenSSF Scorecard,,,,,,,,,,,,,,,,,Navy Linux,,,,Hiring third party companies to do the job,,,,,,Has open source security policies or compliance,,,,,,,,,Open Source Initiative (OSI),,,,,,,,,,,,,,,,,
1.14447E+11,Consulting or Professional Services,,100 to 499 employees,Europe,Team Lead or Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Education or Research,,100 to 499 employees,Latin America,Other (please specify),i want it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Manufacturing,,"More than 5,000 employees",Europe,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Technology,,100 to 499 employees,Europe,Team Lead or Manager,,"No, it remained the same",,,Cloud and container technologies,,,Desktop and personal productivity,DevOps / GitOps/ DeveSecOps tooling,,Middleware,,,,,Programming languages and frameworks,,,,,,,,,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,Open standards and interoperability,,,Challenging,Challenging,Very Challenging,Somewhat Challenging,Somewhat Challenging,Very Challenging,Challenging,Not Challenging,Not Challenging,Not Challenging,Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,0,Don't use Red Hat or derivatives.,,,Docker,,,,,,,,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,C#,C/C++,,,,,,,JavaScript,,Kotlin,,OpenJDK,Oracle Java,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not using any,,,,,,,,,,Commercial support cost,,,Ansible,,,,,,,,,,,,,,,,,,,Jenkins,,,,,,,,,,,,,Scalability,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,GCC,Hiring experienced professionals,Providing internal or external training,Hiring external consultants/contractors,,,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,Generates software bill of materials (SBOMs),Has experts for different open source technologies,,,Has a legal team familiar with open source licensing,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,I don’t know,
1.14447E+11,Education or Research,,"500 to 5,000 employees",Europe,Researcher or Professor,,"Yes, significantly",,Blockchain,,Content management systems,Databases and data technologies,Desktop and personal productivity,,,,,,,,,,,Storage technologies,,Functionality available to improve development velocity,,,,"Fast moving / constant enhancements, releases, and patches","No license cost, overall cost reduction",,,,,,,,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,,,,,,,,,,,,,Oracle Linux,,Ubuntu,,ActiveMQ,,,,,,,,,,Eclipse Mosquitto,,Eclipse Jetty,,,,,,,,,,,5,Course it a good decision,,,,,,,,,Jaeger,,,Kyverno,,,,,,,,,,,,,,,,,,MicroProfile,,,,,,Flask,,,,,.NET 5,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,ElasticSearch,,,,,,,,,,,,,,,,,Personnel experience and proficiency,,Keeping up with updates and patches,,,,,,,,,,,Terraform,,,,,,,,,,,,,Concourse,,,,,,,,,,,,Not enough personnel,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,OpenSSF Scorecard,,,,,,,,,,,,,,,,,WordPress,Hiring experienced professionals,,,Hiring third party companies to do the job,,,,,,,,,Develops some new open source software in public git repos,,,,,,Open Source Initiative (OSI),,,,,,​​​Python Software Foundation​​,,,,,,,,,,,
1.14447E+11,Media or Gaming,,"More than 5,000 employees",Asia,Team Lead or Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Consulting or Professional Services,,Under 100 employees,Latin America,Manager / Director,,Yes,Analytics,,,Content management systems,,,,Frameworks and tooling for AI/ML/DL,,,Observability tools,,,,,,,,Functionality available to improve development velocity,Access to innovations and latest technologies,To modernize technology stack,,,,,,,,,,,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,,,,,,,,,,,,OpenSUSE,Oracle Linux,,,,,,,,Apache Helix,,,Apache Tomcat,,,,,,,,,,,,,,,,9,Because mission critical servers operate with Red Hat,,,,,,,,,,,Kubernetes,,,,,,OpenStack,,,,,,,,,Django,,,,,,,,,,,,JQuery,,,,.NET Framework/Core,,,,,,,,,,,,C#,,,,,,,,,,,,,Oracle Java,,,Python,,,,,,,,,Apache Kafka,,Apache Spark,,,,,,,,,,MongoDB,MySQL,,,,,,,,,Not enough personnel,,,Keeping up with updates and patches,Scalability issues,Distributed computing,Backups and recovery,,,,Puppet,,,,,,,,,,,,,,,,,,,GitLab,,,,,,,,,,Not enough personnel,,,Keeping up with updates and patches,Scalability,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Apache Kafka and Linux OS,Hiring experienced professionals,Providing internal or external training,,,,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,,Develops some new open source software in public git repos,,Has a legal team familiar with open source licensing,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14439E+11,Education or Research,,100 to 499 employees,Asia,Developer/Engineer,,"Yes, significantly",,,,Content management systems,Databases and data technologies,,,,,,,,,,,,,,,,To modernize technology stack,Stable technology with community long-term support,,,,,,,,,,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Challenging,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,,,,,,,,,,,,,,Apache EventMesh,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Eclipse Kura,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse Vert.x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Node.js,,,,,,,,,,,,,,,,,,,,,,,,,,MongoDB,,,,,,,,,,,,"Installation, upgrades, and configuration issues",,,,,,,,,Ansible,,,,,,,,,,,,,,,,,,,Jenkins,,,,,,,,,,,"Installation, upgrades, and configuration issues",,,,,,CI Fuzz CLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Education or Research,,Early-stage startup,Asia,Other (please specify),student I.t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14447E+11,Government or Public Services,,"500 to 5,000 employees",North America,Developer/Engineer,,"No, it remained the same",,,,Content management systems,Databases and data technologies,,,,,,,,,Programming languages and frameworks,,,,,,,,,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,Manufacturing,,"500 to 5,000 employees",North America,System Administrator,,"No, it remained the same",Analytics,,,,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,Frameworks and tooling for AI/ML/DL,,,,,,,,,,,Functionality available to improve development velocity,,,,,,,To reduce vendor lock-in,,,,,,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Challenging,Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,,,,,CentOS,,,,,,,,,Rocky Linux,,,ActiveMQ,,,,,Apache HTTP,,Apache Tomcat,,,,Jakarta EE,,,,,,,,,NGINX,,,5,Still paying for RHEL support.  Having support experts available is extremely important.,,,Docker,,,,,,,,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,JQuery,,,.NET 5,.NET Framework/Core,PyTorch,React.js,,,,,,,,,,C#,C/C++,,,,,,,JavaScript,,,Node.js,,Oracle Java,Perl,,Python,R,,,,,,,Apache Hadoop,Apache Kafka,,,,,,,,,,,,,MySQL,,,PostgreSQL,Redis,SQLite,,,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,Distributed computing,,,Commercial support cost,Lack of documentation,Puppet,Ansible,,,,,,,,,,,,,,,,,,,Jenkins,,,,,,Not open source CI/CD tool,,,,,,,Scalability,Logging and auditing,,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,I Don't Know,,RHEL compute cluster with all the fringes and cluster management framework(s).,Hiring experienced professionals,,Hiring external consultants/contractors,,,,,,,Has open source security policies or compliance,Generates software bill of materials (SBOMs),Has experts for different open source technologies,,,Has a legal team familiar with open source licensing,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14446E+11,Consulting or Professional Services,,"More than 5,000 employees",North America,Consultant,,Yes,,,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,Frameworks and tooling for AI/ML/DL,,,,,,Programming languages and frameworks,Security tools,,,,,,,,,,,To reduce vendor lock-in,,"Ability to contribute to, and influence direction of, open source projects",Open standards and interoperability,,,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,Alpine Linux,Amazon Linux,,CentOS,CentOS Stream,Debian,Fedora,,,,,,Rocky Linux,Ubuntu,,ActiveMQ,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,,,NGINX,,,7,"I avoid it outside of my organization, and can't comment on inside my organization.",,Containerd,Docker,,,,Etcd,Istio,,,Kubernetes,,Linkerd,,,OKD (Open source OpenShift),,Podman,Prometheus,,Rancher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unsure, outside of my area",,,,C/C++,,,,,,Go,JavaScript,,,Node.js,OpenJDK,,,,Python,,,Rust,,,,,Apache Hadoop,,,,,,,ElasticSearch,Fluentd,Grafana Loki,,InfluxDB,MariaDB,MongoDB,,,,PostgreSQL,Redis,SQLite,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,Distributed computing,,,,,,Ansible,,,Terraform,,Kubespray,Kubeadm,,Helm,,,Pulumi,OpenTofu,,,,,,GitLab,,,,Tekton,,,,,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,Securing pipelines,,,,,Dependabot,Falco,,,,,OpenSSF Scorecard,,,,OSV-Scanner,,,SLSA,,Syft and Grype,,Trivy,,,,,,Linux,Hiring experienced professionals,Providing internal or external training,,,,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,Has experts for different open source technologies,Develops some new open source software in public git repos,,Has a legal team familiar with open source licensing,Contributes to open source projects and open source organizations,Has Innersource projects,Has an Open Source Program Office,,,,,,,,,,,,,,,,,I don’t know,
1.14446E+11,Nonprofit,,Under 100 employees,United Kingdom,Developer/Engineer,,"Yes, significantly",,,,Content management systems,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,,,Networking,Observability tools,,,,,,,,,,,,,,,To reduce vendor lock-in,,"Ability to contribute to, and influence direction of, open source projects",Open standards and interoperability,,,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,2,,,,Docker,,,,,,,,Kubernetes,,,,,,,,Prometheus,,,,,,,,,,,,,,,,ExpressJS,,,,,,,,,React.js,,,,,,,Ember,,,,,,,,,,Go,JavaScript,,,Node.js,,,,,,,,Rust,,,,,,,,,,,,ElasticSearch,,,,,MariaDB,,MySQL,,,,Redis,SQLite,,,,,Personnel experience and proficiency,,,Scalability issues,Distributed computing,Backups and recovery,Crashes or going offline,,,,,,Salt,Terraform,,,,,,,,,,,,,,,,Jenkins,,,,Travis CI,Zuul,,,,,,,,Scalability,Logging and auditing,,,,,,Dependabot,,,,,,,,,,,,,,,,,,,,,,,Node.js,Hiring experienced professionals,,Hiring external consultants/contractors,,Delaying projects with new open source technologies,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,Has experts for different open source technologies,Develops some new open source software in public git repos,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,I don’t know,
1.14446E+11,Technology,,Early-stage startup,Europe,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,Government or Public Services,,100 to 499 employees,Europe,Other (please specify),-,"No, we reduced the use of open source",,,,,,,,,,Networking,,,Operating Systems,Programming languages and frameworks,,,,,,,,,,,Large selection of options for similar functionality,,,,Open standards and interoperability,,Self-hosting,Not Challenging,Somewhat Challenging,Somewhat Challenging,Very Challenging,Challenging,Challenging,Challenging,Somewhat Challenging,Very Challenging,Challenging,Somewhat Challenging,,,,,CentOS,,,,,,,,,,Ubuntu,,,,,,,,,Apache Tomcat,,,,,,,,,,,,,NGINX,,,8,,,,Docker,,,,,,,,Kubernetes,,,,,,OpenStack,,,,,,,,,,,,,,,,,,,Flask,,JQuery,,,,,PyTorch,,,,,,TensorFlow,,,,,,,,,,,,,JavaScript,,,Node.js,OpenJDK,,,,Python,R,,,,,,,Apache Hadoop,,,Apache Spark,,,,,,,,,MariaDB,MongoDB,,,,PostgreSQL,,,,,,,,"Installation, upgrades, and configuration issues",,Scalability issues,,,,,Lack of documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,Media or Gaming,,Under 100 employees,North America,Other (please specify),Graphic Designer,Yes,,,,,,Desktop and personal productivity,,,,,,Open source hardware,,,,,,,,,,,,,,To reduce vendor lock-in,Community-oriented and transparent,,Open standards and interoperability,,,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,Debian,,,,,,,,Ubuntu,Devuan,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,10,I do not know how that has affected me or not.  I don't always know what is going on in development circles. But if you are going to force me to answer then I will just base it on my general distrust of megoliths like IBM.,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not a software developer.,,,,,,,,,,,,,,,,,,,,,,,,"I am not a software developer.  If I need to build something to use it, then I just follow their directions.",,,,,,,,,,,,,,,,,MySQL,,,,,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,Distributed computing,Backups and recovery,,,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,"Not counting the linux OS, Virtualbox and/or QEMU.  Krita and Gimp follow that.",,Providing internal or external training,Hiring external consultants/contractors,Hiring third party companies to do the job,,,,,,,,,,Open sources previously closed source software,,Contributes to open source projects and open source organizations,,,,,,,,,,,Free Software Foundation,,,,,,,Individual open source projects or maintainers,,
1.14446E+11,Technology,,Early-stage startup,Asia,Developer/Engineer,,Yes,,,,Content management systems,,Desktop and personal productivity,,,,,,,,Programming languages and frameworks,,,Storage technologies,,Functionality available to improve development velocity,,,,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,,,,,,,Debian,,Kali Linux,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,7,it because it impact directly on infrastructure so i ranked it 7,,Containerd,Docker,,,,,,,,,,,,,,,,,,,,,Angular 2 or newer,,Django,,,,,,,Eclipse Vert.x,,,,,,,,,,,,,,,,,,,,,C#,C/C++,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MongoDB,MySQL,,,,,,,,,Not enough personnel,,"Installation, upgrades, and configuration issues",,,,,,,,Puppet,,Chef,,Terraform,,,,KubeEdge,,,,,,,,Argo CD,,,,,,Spinnaker,,Travis CI,,,,,Not enough personnel,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,,,,,,,,Metasploit,,,,,OSQuery,,,,,,Suricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,"Banking, Insurance, or Financial Services",,Early-stage startup,North America,Consultant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,Technology,,Under 100 employees,Europe,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14446E+11,Technology,,"More than 5,000 employees",North America,Manager / Director,,"Yes, significantly",,,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,Frameworks and tooling for AI/ML/DL,,,,,,,,Software Development Life Cycle (SDLC) tools,,,,Access to innovations and latest technologies,,,,,,,Community-oriented and transparent,,Open standards and interoperability,,,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
